location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
2161296,"Đào Duy Từ","pm10",39.1,"µg/m³","2024-10-12T10:00:00Z","2024-10-12T17:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",40,"µg/m³","2024-10-12T11:00:00Z","2024-10-12T18:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",49.1,"µg/m³","2024-10-12T12:00:00Z","2024-10-12T19:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",57.7,"µg/m³","2024-10-12T13:00:00Z","2024-10-12T20:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",52.1,"µg/m³","2024-10-12T14:00:00Z","2024-10-12T21:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",52.8,"µg/m³","2024-10-12T15:00:00Z","2024-10-12T22:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",43.4,"µg/m³","2024-10-12T16:00:00Z","2024-10-12T23:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",33.5,"µg/m³","2024-10-12T17:00:00Z","2024-10-13T00:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",32.8,"µg/m³","2024-10-12T18:00:00Z","2024-10-13T01:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",48.1,"µg/m³","2024-10-12T19:00:00Z","2024-10-13T02:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",40.8,"µg/m³","2024-10-12T20:00:00Z","2024-10-13T03:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",49.2,"µg/m³","2024-10-12T21:00:00Z","2024-10-13T04:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",54.1,"µg/m³","2024-10-12T22:00:00Z","2024-10-13T05:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",52.5,"µg/m³","2024-10-12T23:00:00Z","2024-10-13T06:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",83.2,"µg/m³","2024-10-13T00:00:00Z","2024-10-13T07:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",92.1,"µg/m³","2024-10-13T01:00:00Z","2024-10-13T08:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",73.2,"µg/m³","2024-10-13T02:00:00Z","2024-10-13T09:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",47.1,"µg/m³","2024-10-13T03:00:00Z","2024-10-13T10:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",37,"µg/m³","2024-10-13T04:00:00Z","2024-10-13T11:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",32.6,"µg/m³","2024-10-13T05:00:00Z","2024-10-13T12:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",34.9,"µg/m³","2024-10-13T06:00:00Z","2024-10-13T13:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",34.8,"µg/m³","2024-10-13T07:00:00Z","2024-10-13T14:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",27.8,"µg/m³","2024-10-13T08:00:00Z","2024-10-13T15:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",24.6,"µg/m³","2024-10-13T09:00:00Z","2024-10-13T16:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",24.5,"µg/m³","2024-10-13T10:00:00Z","2024-10-13T17:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",26.9,"µg/m³","2024-10-13T11:00:00Z","2024-10-13T18:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",29.6,"µg/m³","2024-10-13T12:00:00Z","2024-10-13T19:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",32.4,"µg/m³","2024-10-13T13:00:00Z","2024-10-13T20:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",20.9,"µg/m³","2024-10-13T14:00:00Z","2024-10-13T21:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",22.4,"µg/m³","2024-10-13T15:00:00Z","2024-10-13T22:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",24.9,"µg/m³","2024-10-13T16:00:00Z","2024-10-13T23:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",25.1,"µg/m³","2024-10-13T17:00:00Z","2024-10-14T00:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",24.9,"µg/m³","2024-10-13T18:00:00Z","2024-10-14T01:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",19.9,"µg/m³","2024-10-13T19:00:00Z","2024-10-14T02:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",30.8,"µg/m³","2024-10-13T20:00:00Z","2024-10-14T03:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",30,"µg/m³","2024-10-13T21:00:00Z","2024-10-14T04:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",30.1,"µg/m³","2024-10-13T22:00:00Z","2024-10-14T05:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",37.6,"µg/m³","2024-10-13T23:00:00Z","2024-10-14T06:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",46.1,"µg/m³","2024-10-14T00:00:00Z","2024-10-14T07:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",51,"µg/m³","2024-10-14T01:00:00Z","2024-10-14T08:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",38.7,"µg/m³","2024-10-14T02:00:00Z","2024-10-14T09:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",39.1,"µg/m³","2024-10-14T03:00:00Z","2024-10-14T10:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",36.2,"µg/m³","2024-10-14T04:00:00Z","2024-10-14T11:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",28.2,"µg/m³","2024-10-14T05:00:00Z","2024-10-14T12:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",23.9,"µg/m³","2024-10-14T06:00:00Z","2024-10-14T13:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",26.5,"µg/m³","2024-10-14T07:00:00Z","2024-10-14T14:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",29.8,"µg/m³","2024-10-14T08:00:00Z","2024-10-14T15:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",30.8,"µg/m³","2024-10-14T09:00:00Z","2024-10-14T16:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",32.4,"µg/m³","2024-10-14T10:00:00Z","2024-10-14T17:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",19.7,"µg/m³","2024-10-14T17:00:00Z","2024-10-15T00:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",20,"µg/m³","2024-10-14T19:00:00Z","2024-10-15T02:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",20.6,"µg/m³","2024-10-14T20:00:00Z","2024-10-15T03:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",20.4,"µg/m³","2024-10-14T21:00:00Z","2024-10-15T04:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",22.6,"µg/m³","2024-10-14T22:00:00Z","2024-10-15T05:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",38.3,"µg/m³","2024-10-14T23:00:00Z","2024-10-15T06:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",62,"µg/m³","2024-10-15T00:00:00Z","2024-10-15T07:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",60,"µg/m³","2024-10-15T01:00:00Z","2024-10-15T08:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",42.3,"µg/m³","2024-10-15T02:00:00Z","2024-10-15T09:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",37.7,"µg/m³","2024-10-15T03:00:00Z","2024-10-15T10:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",23,"µg/m³","2024-10-15T04:00:00Z","2024-10-15T11:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",23.2,"µg/m³","2024-10-15T05:00:00Z","2024-10-15T12:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",19.3,"µg/m³","2024-10-15T06:00:00Z","2024-10-15T13:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",15.9,"µg/m³","2024-10-15T07:00:00Z","2024-10-15T14:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",15.2,"µg/m³","2024-10-15T08:00:00Z","2024-10-15T15:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",18.1,"µg/m³","2024-10-15T09:00:00Z","2024-10-15T16:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",9.3,"µg/m³","2024-10-15T10:00:00Z","2024-10-15T17:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",13.8,"µg/m³","2024-10-15T11:00:00Z","2024-10-15T18:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",19.3,"µg/m³","2024-10-15T12:00:00Z","2024-10-15T19:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",12.9,"µg/m³","2024-10-15T13:00:00Z","2024-10-15T20:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",14.8,"µg/m³","2024-10-15T14:00:00Z","2024-10-15T21:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",26.1,"µg/m³","2024-10-15T15:00:00Z","2024-10-15T22:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",35,"µg/m³","2024-10-15T16:00:00Z","2024-10-15T23:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",23.8,"µg/m³","2024-10-15T17:00:00Z","2024-10-16T00:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",25.4,"µg/m³","2024-10-15T18:00:00Z","2024-10-16T01:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",27.9,"µg/m³","2024-10-15T19:00:00Z","2024-10-16T02:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",27.2,"µg/m³","2024-10-15T20:00:00Z","2024-10-16T03:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",29.9,"µg/m³","2024-10-15T21:00:00Z","2024-10-16T04:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",31.2,"µg/m³","2024-10-15T22:00:00Z","2024-10-16T05:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",28.7,"µg/m³","2024-10-15T23:00:00Z","2024-10-16T06:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",29.2,"µg/m³","2024-10-16T00:00:00Z","2024-10-16T07:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",25.6,"µg/m³","2024-10-16T01:00:00Z","2024-10-16T08:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",26.5,"µg/m³","2024-10-16T02:00:00Z","2024-10-16T09:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",32.7,"µg/m³","2024-10-16T03:00:00Z","2024-10-16T10:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",25.3,"µg/m³","2024-10-16T04:00:00Z","2024-10-16T11:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",19.3,"µg/m³","2024-10-16T05:00:00Z","2024-10-16T12:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",18.2,"µg/m³","2024-10-16T06:00:00Z","2024-10-16T13:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",15.3,"µg/m³","2024-10-16T07:00:00Z","2024-10-16T14:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",15.4,"µg/m³","2024-10-16T08:00:00Z","2024-10-16T15:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",20.7,"µg/m³","2024-10-16T09:00:00Z","2024-10-16T16:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",22.2,"µg/m³","2024-10-16T10:00:00Z","2024-10-16T17:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",26.3,"µg/m³","2024-10-16T11:00:00Z","2024-10-16T18:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",35.6,"µg/m³","2024-10-16T12:00:00Z","2024-10-16T19:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",31.9,"µg/m³","2024-10-16T13:00:00Z","2024-10-16T20:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",32.8,"µg/m³","2024-10-16T14:00:00Z","2024-10-16T21:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",32.1,"µg/m³","2024-10-16T15:00:00Z","2024-10-16T22:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",42.8,"µg/m³","2024-10-16T16:00:00Z","2024-10-16T23:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",38.2,"µg/m³","2024-10-16T17:00:00Z","2024-10-17T00:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",30.7,"µg/m³","2024-10-16T18:00:00Z","2024-10-17T01:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",31.8,"µg/m³","2024-10-16T19:00:00Z","2024-10-17T02:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",44.8,"µg/m³","2024-10-16T20:00:00Z","2024-10-17T03:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",37.3,"µg/m³","2024-10-16T21:00:00Z","2024-10-17T04:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",39.1,"µg/m³","2024-10-16T22:00:00Z","2024-10-17T05:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",47.4,"µg/m³","2024-10-16T23:00:00Z","2024-10-17T06:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",56.5,"µg/m³","2024-10-17T00:00:00Z","2024-10-17T07:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",50.2,"µg/m³","2024-10-17T01:00:00Z","2024-10-17T08:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",23.7,"µg/m³","2024-10-17T02:00:00Z","2024-10-17T09:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",27.5,"µg/m³","2024-10-17T03:00:00Z","2024-10-17T10:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",18.6,"µg/m³","2024-10-17T04:00:00Z","2024-10-17T11:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",19.5,"µg/m³","2024-10-17T05:00:00Z","2024-10-17T12:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",18.5,"µg/m³","2024-10-17T06:00:00Z","2024-10-17T13:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",17.2,"µg/m³","2024-10-17T07:00:00Z","2024-10-17T14:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",16.5,"µg/m³","2024-10-17T08:00:00Z","2024-10-17T15:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",17.7,"µg/m³","2024-10-17T09:00:00Z","2024-10-17T16:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",19,"µg/m³","2024-10-17T10:00:00Z","2024-10-17T17:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",22.6,"µg/m³","2024-10-17T11:00:00Z","2024-10-17T18:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",25.8,"µg/m³","2024-10-17T12:00:00Z","2024-10-17T19:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",23.1,"µg/m³","2024-10-17T13:00:00Z","2024-10-17T20:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",20.2,"µg/m³","2024-10-17T14:00:00Z","2024-10-17T21:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
2161296,"Đào Duy Từ","pm10",23.5,"µg/m³","2024-10-17T15:00:00Z","2024-10-17T22:00:00+07:00","Asia/Bangkok",21.0354,105.8529,,,,"Unknown Governmental Organization","Hanoi Air Quality Monitoring Network"
